"State","Year","Deaths","Crude_Rate","PCT_of_Total_Deaths","Multiple_Cause_of_death"
"California",2002,128,0.5,0,"Other synthetic narcotics"
"California",2002,1602,6.3,0.4,"All Opioids"
"California",2003,368,1.4,0.1,"Heroin"
"California",2003,886,3.4,0.3,"Other opioids"
"California",2003,158,0.6,0.1,"Methadone"
"California",2003,125,0.5,0,"Other synthetic narcotics"
"California",2003,1537,5.9,0.5,"All Opioids"
"California",2004,312,1.2,0.1,"Heroin"
"California",2004,804,3.1,0.3,"Other opioids"
"California",2004,224,0.9,0.1,"Methadone"
"California",2004,147,0.6,0,"Other synthetic narcotics"
"California",2004,1487,5.8,0.5,"All Opioids"
"California",2005,267,1,0.1,"Heroin"
"California",2005,824,3.1,0.3,"Other opioids"
"California",2005,225,0.9,0.1,"Methadone"
"California",2005,130,0.5,0,"Other synthetic narcotics"
"California",2005,1446,5.5,0.5,"All Opioids"
"California",2006,288,1.1,0.1,"Heroin"
"California",2006,864,3.2,0.3,"Other opioids"
"California",2006,274,1,0.1,"Methadone"
"California",2006,169,0.6,0.1,"Other synthetic narcotics"
"California",2006,1595,5.9,0.6,"All Opioids"
"California",2007,294,1.1,0.1,"Heroin"
"California",2007,970,3.6,0.3,"Other opioids"
"California",2007,317,1.2,0.1,"Methadone"
"California",2007,149,0.6,0,"Other synthetic narcotics"
"California",2007,1730,6.5,0.5,"All Opioids"
"California",2008,333,1.2,0.1,"Heroin"
"California",2008,1129,4.1,0.4,"Other opioids"
"California",2008,352,1.3,0.1,"Methadone"
"California",2008,165,0.6,0.1,"Other synthetic narcotics"
"California",2008,1979,7.2,0.7,"All Opioids"
"California",2009,363,1.3,0.1,"Heroin"
"California",2009,1213,4.4,0.4,"Other opioids"
"California",2009,442,1.6,0.1,"Methadone"
"California",2009,210,0.8,0.1,"Other synthetic narcotics"
"California",2009,2228,8.1,0.7,"All Opioids"
"California",2010,330,1.2,0.1,"Heroin"
"California",2010,1122,4,0.4,"Other opioids"
"California",2010,480,1.7,0.2,"Methadone"
"California",2010,209,0.7,0.1,"Other synthetic narcotics"
"California",2010,2141,7.6,0.8,"All Opioids"
"California",2011,370,1.3,0.1,"Heroin"
"California",2011,1212,4.3,0.4,"Other opioids"
"California",2011,421,1.5,0.1,"Methadone"
"California",2011,176,0.6,0.1,"Other synthetic narcotics"
"California",2011,2179,7.7,0.7,"All Opioids"
"California",2012,368,1.3,0.1,"Heroin"
"California",2012,1025,3.6,0.3,"Other opioids"
"California",2012,375,1.3,0.1,"Methadone"
"California",2012,156,0.5,0.1,"Other synthetic narcotics"
"California",2012,1924,6.7,0.6,"All Opioids"
"California",2013,494,1.7,0.2,"Heroin"
"California",2013,1124,3.9,0.4,"Other opioids"
"California",2013,367,1.3,0.1,"Methadone"
"California",2013,184,0.6,0.1,"Other synthetic narcotics"
"California",2013,2169,7.5,0.8,"All Opioids"
"California",2014,577,1.9,0.2,"Heroin"
"California",2014,1115,3.8,0.4,"Other opioids"
"California",2014,356,1.2,0.1,"Methadone"
"California",2014,202,0.7,0.1,"Other synthetic narcotics"
"California",2014,2250,7.6,0.8,"All Opioids"
"California",2015,609,2,0.2,"Heroin"
"California",2015,1085,3.6,0.3,"Other opioids"
"California",2015,301,1,0.1,"Methadone"
"California",2015,238,0.8,0.1,"Other synthetic narcotics"
"California",2015,2233,7.4,0.7,"All Opioids"
"Arkansas",2000,NA,NA,NA,"Heroin"
"Arkansas",2000,NA,NA,NA,"Other opioids"
"Arkansas",2000,NA,NA,NA,"Methadone"
"Arkansas",2000,NA,NA,NA,"Other synthetic narcotics"
"Arkansas",2000,0,0,0,"All Opioids"
"Arkansas",2001,NA,NA,NA,"Heroin"
"Arkansas",2001,14,NA,0,"Other opioids"
"Arkansas",2001,NA,NA,NA,"Methadone"
"Arkansas",2001,NA,NA,NA,"Other synthetic narcotics"
"Arkansas",2001,14,0,0,"All Opioids"
"Arkansas",2002,NA,NA,NA,"Heroin"
"Arkansas",2002,41,2,0,"Other opioids"
"Arkansas",2002,34,1.7,0,"Methadone"
"Arkansas",2002,25,1.2,0,"Other synthetic narcotics"
"Arkansas",2002,100,4.9,0,"All Opioids"
"Arkansas",2003,NA,NA,NA,"Heroin"
"Arkansas",2003,55,2.7,0,"Other opioids"
"Arkansas",2003,39,1.9,0,"Methadone"
"Arkansas",2003,27,1.3,0,"Other synthetic narcotics"
"Arkansas",2003,121,5.9,0,"All Opioids"
"Arkansas",2004,NA,NA,NA,"Heroin"
"Arkansas",2004,67,3.2,0,"Other opioids"
"Arkansas",2004,54,2.6,0,"Methadone"
"Arkansas",2004,30,1.5,0,"Other synthetic narcotics"
"Arkansas",2004,151,7.3,0,"All Opioids"
"Arkansas",2005,NA,NA,NA,"Heroin"
"Arkansas",2005,64,3.1,0,"Other opioids"
"Arkansas",2005,53,2.5,0,"Methadone"
"Arkansas",2005,27,1.3,0,"Other synthetic narcotics"
"Arkansas",2005,144,6.9,0,"All Opioids"
"Arkansas",2006,NA,NA,NA,"Heroin"
"Arkansas",2006,68,3.2,0,"Other opioids"
"Arkansas",2006,69,3.2,0,"Methadone"
"Arkansas",2006,33,1.6,0,"Other synthetic narcotics"
"Arkansas",2006,170,8,0,"All Opioids"
"Arkansas",2007,NA,NA,NA,"Heroin"
"Arkansas",2007,86,4,0,"Other opioids"
"Arkansas",2007,66,3.1,0,"Methadone"
"Arkansas",2007,27,1.3,0,"Other synthetic narcotics"
"Arkansas",2007,179,8.4,0,"All Opioids"
"Arkansas",2008,NA,NA,NA,"Heroin"
"Arkansas",2008,117,5.4,0,"Other opioids"
"Arkansas",2008,95,4.4,0,"Methadone"
"Arkansas",2008,44,2,0,"Other synthetic narcotics"
"Arkansas",2008,256,11.8,0,"All Opioids"
"Arkansas",2009,NA,NA,NA,"Heroin"
"Arkansas",2009,136,6.2,0,"Other opioids"
"Arkansas",2009,73,3.3,0,"Methadone"
"Arkansas",2009,64,2.9,0,"Other synthetic narcotics"
"Arkansas",2009,273,12.4,0,"All Opioids"
"Arkansas",2010,NA,NA,NA,"Heroin"
"Arkansas",2010,124,5.6,0,"Other opioids"
"Arkansas",2010,54,2.4,0,"Methadone"
"Arkansas",2010,56,2.5,0,"Other synthetic narcotics"
"Arkansas",2010,234,10.5,0,"All Opioids"
"Arkansas",2011,NA,NA,NA,"Heroin"
"Arkansas",2011,117,5.3,0,"Other opioids"
"Arkansas",2011,59,2.6,0,"Methadone"
"Arkansas",2011,30,1.3,0,"Other synthetic narcotics"
"Arkansas",2011,206,9.2,0,"All Opioids"
"Arkansas",2012,NA,NA,NA,"Heroin"
"Arkansas",2012,128,5.7,0,"Other opioids"
"Arkansas",2012,42,1.9,0,"Methadone"
"Arkansas",2012,21,0.9,0,"Other synthetic narcotics"
"Arkansas",2012,191,8.5,0,"All Opioids"
"Arkansas",2013,NA,NA,NA,"Heroin"
"Arkansas",2013,119,5.3,0,"Other opioids"
"Arkansas",2013,43,1.9,0,"Methadone"
"Arkansas",2013,33,1.5,0,"Other synthetic narcotics"
"Arkansas",2013,195,8.7,0,"All Opioids"
"Arkansas",2014,NA,NA,NA,"Heroin"
"Arkansas",2014,120,5.3,0,"Other opioids"
"Arkansas",2014,30,1.3,0,"Methadone"
"Arkansas",2014,32,1.4,0,"Other synthetic narcotics"
"Arkansas",2014,182,8,0,"All Opioids"
"Arkansas",2015,NA,NA,NA,"Heroin"
"Arkansas",2015,146,6.4,0,"Other opioids"
"Arkansas",2015,37,1.6,0,"Methadone"
"Arkansas",2015,46,2,0,"Other synthetic narcotics"
"Arkansas",2015,229,10,0,"All Opioids"
"Arizona",2000,15,NA,0,"Heroin"
"Arizona",2000,94,2.5,0,"Other opioids"
"Arizona",2000,18,NA,0,"Methadone"
"Arizona",2000,17,NA,0,"Other synthetic narcotics"
"Arizona",2000,144,2.5,0,"All Opioids"
"Arizona",2001,24,0.6,0,"Heroin"
"Arizona",2001,84,2.2,0,"Other opioids"
"Arizona",2001,28,0.7,0,"Methadone"
"Arizona",2001,20,0.5,0,"Other synthetic narcotics"
"Arizona",2001,156,4,0,"All Opioids"
"Arizona",2002,26,0.7,0,"Heroin"
"Arizona",2002,136,3.4,0,"Other opioids"
"Arizona",2002,60,1.5,0,"Methadone"
"Arizona",2002,22,0.6,0,"Other synthetic narcotics"
"Arizona",2002,244,6.2,0,"All Opioids"
"Arizona",2003,65,1.6,0,"Heroin"
"Arizona",2003,137,3.4,0,"Other opioids"
"Arizona",2003,68,1.7,0,"Methadone"
"Arizona",2003,24,0.6,0,"Other synthetic narcotics"
"Arizona",2003,294,7.3,0,"All Opioids"
"Arizona",2004,42,1,0,"Heroin"
"Arizona",2004,146,3.5,0,"Other opioids"
"Arizona",2004,68,1.6,0,"Methadone"
"Arizona",2004,29,0.7,0,"Other synthetic narcotics"
"Arizona",2004,285,6.8,0,"All Opioids"
"Arizona",2005,32,0.7,0,"Heroin"
"Arizona",2005,177,4.1,0.1,"Other opioids"
"Arizona",2005,89,2.1,0,"Methadone"
"Arizona",2005,35,0.8,0,"Other synthetic narcotics"
"Arizona",2005,333,7.7,0.1,"All Opioids"
"Arizona",2006,49,1.1,0,"Heroin"
"Arizona",2006,193,4.3,0.1,"Other opioids"
"Arizona",2006,93,2.1,0,"Methadone"
"Arizona",2006,56,1.3,0,"Other synthetic narcotics"
"Arizona",2006,391,8.8,0.1,"All Opioids"
"Arizona",2007,52,1.1,0,"Heroin"
"Arizona",2007,233,5.1,0.1,"Other opioids"
"Arizona",2007,85,1.9,0,"Methadone"
"Arizona",2007,38,0.8,0,"Other synthetic narcotics"
"Arizona",2007,408,8.9,0.1,"All Opioids"
"Arizona",2008,63,1.4,0,"Heroin"
"Arizona",2008,267,5.7,0.1,"Other opioids"
"Arizona",2008,90,1.9,0,"Methadone"
"Arizona",2008,49,1.1,0,"Other synthetic narcotics"
"Arizona",2008,469,10.1,0.1,"All Opioids"
"Arizona",2009,82,1.7,0,"Heroin"
"Arizona",2009,315,6.7,0.1,"Other opioids"
"Arizona",2009,107,2.3,0,"Methadone"
"Arizona",2009,56,1.2,0,"Other synthetic narcotics"
"Arizona",2009,560,11.9,0.1,"All Opioids"
"Arizona",2010,89,1.9,0,"Heroin"
"Arizona",2010,338,7.1,0.1,"Other opioids"
"Arizona",2010,106,2.2,0,"Methadone"
"Arizona",2010,71,1.5,0,"Other synthetic narcotics"
"Arizona",2010,604,12.7,0.1,"All Opioids"
"Arizona",2011,118,2.4,0,"Heroin"
"Arizona",2011,332,6.8,0.1,"Other opioids"
"Arizona",2011,59,1.2,0,"Methadone"
"Arizona",2011,41,0.8,0,"Other synthetic narcotics"
"Arizona",2011,550,11.2,0.1,"All Opioids"
"Arizona",2012,102,2.1,0,"Heroin"
"Arizona",2012,355,7.2,0.1,"Other opioids"
"Arizona",2012,51,1,0,"Methadone"
"Arizona",2012,36,0.7,0,"Other synthetic narcotics"
"Arizona",2012,544,11,0.1,"All Opioids"
"Arizona",2013,145,2.9,0,"Heroin"
"Arizona",2013,262,5.2,0.1,"Other opioids"
"Arizona",2013,65,1.3,0,"Methadone"
"Arizona",2013,51,1,0,"Other synthetic narcotics"
"Arizona",2013,523,10.4,0.1,"All Opioids"
"Arizona",2014,197,3.9,0.1,"Heroin"
"Arizona",2014,307,6,0.1,"Other opioids"
"Arizona",2014,66,1.3,0,"Methadone"
"Arizona",2014,58,1.1,0,"Other synthetic narcotics"
"Arizona",2014,628,12.3,0.2,"All Opioids"
"Arizona",2015,251,4.8,0.1,"Heroin"
"Arizona",2015,316,6.1,0.1,"Other opioids"
"Arizona",2015,76,1.5,0,"Methadone"
"Arizona",2015,73,1.4,0,"Other synthetic narcotics"
"Arizona",2015,716,13.8,0.2,"All Opioids"
"Alaska",2000,NA,NA,NA,"Heroin"
"Alaska",2000,21,4.8,0,"Other opioids"
"Alaska",2000,NA,NA,NA,"Methadone"
"Alaska",2000,NA,NA,NA,"Other synthetic narcotics"
"Alaska",2000,21,4.8,0,"All Opioids"
"Alaska",2001,NA,NA,NA,"Heroin"
"Alaska",2001,10,NA,0,"Other opioids"
"Alaska",2001,NA,NA,NA,"Methadone"
"Alaska",2001,NA,NA,NA,"Other synthetic narcotics"
"Alaska",2001,10,0,0,"All Opioids"
"Alaska",2002,NA,NA,NA,"Heroin"
"Alaska",2002,NA,NA,NA,"Other opioids"
"Alaska",2002,NA,NA,NA,"Methadone"
"Alaska",2002,NA,NA,NA,"Other synthetic narcotics"
"Alaska",2002,0,0,0,"All Opioids"
"Alaska",2003,NA,NA,NA,"Heroin"
"Alaska",2003,10,NA,0,"Other opioids"
"Alaska",2003,NA,NA,NA,"Methadone"
"Alaska",2003,NA,NA,NA,"Other synthetic narcotics"
"Alaska",2003,10,0,0,"All Opioids"
"Alaska",2004,NA,NA,NA,"Heroin"
"Alaska",2004,NA,NA,NA,"Other opioids"
"Alaska",2004,NA,NA,NA,"Methadone"
"Alaska",2004,NA,NA,NA,"Other synthetic narcotics"
"Alaska",2004,0,0,0,"All Opioids"
"Alaska",2005,NA,NA,NA,"Heroin"
"Alaska",2005,NA,NA,NA,"Other opioids"
"Alaska",2005,NA,NA,NA,"Methadone"
"Alaska",2005,NA,NA,NA,"Other synthetic narcotics"
"Alaska",2005,0,0,0,"All Opioids"
"Alaska",2006,NA,NA,NA,"Heroin"
"Alaska",2006,14,NA,0,"Other opioids"
"Alaska",2006,11,NA,0,"Methadone"
"Alaska",2006,NA,NA,NA,"Other synthetic narcotics"
"Alaska",2006,25,0,0,"All Opioids"
"Alaska",2007,NA,NA,NA,"Heroin"
"Alaska",2007,NA,NA,NA,"Other opioids"
"Alaska",2007,NA,NA,NA,"Methadone"
"Alaska",2007,NA,NA,NA,"Other synthetic narcotics"
"Alaska",2007,0,0,0,"All Opioids"
"Alaska",2008,NA,NA,NA,"Heroin"
"Alaska",2008,53,10.5,0,"Other opioids"
"Alaska",2008,29,5.8,0,"Methadone"
"Alaska",2008,14,NA,0,"Other synthetic narcotics"
"Alaska",2008,96,16.3,0,"All Opioids"
"Alaska",2009,NA,NA,NA,"Heroin"
"Alaska",2009,63,12.3,0,"Other opioids"
"Alaska",2009,20,3.9,0,"Methadone"
"Alaska",2009,22,4.3,0,"Other synthetic narcotics"
"Alaska",2009,105,20.5,0,"All Opioids"
"Alaska",2010,NA,NA,NA,"Heroin"
"Alaska",2010,44,8.4,0,"Other opioids"
"Alaska",2010,28,5.4,0,"Methadone"
"Alaska",2010,11,NA,0,"Other synthetic narcotics"
"Alaska",2010,83,13.8,0,"All Opioids"
"Alaska",2011,12,NA,0,"Heroin"
"Alaska",2011,39,7.3,0,"Other opioids"
"Alaska",2011,17,NA,0,"Methadone"
"Alaska",2011,NA,NA,NA,"Other synthetic narcotics"
"Alaska",2011,68,7.3,0,"All Opioids"
"Alaska",2012,23,4.2,0,"Heroin"
"Alaska",2012,41,7.5,0,"Other opioids"
"Alaska",2012,10,NA,0,"Methadone"
"Alaska",2012,NA,NA,NA,"Other synthetic narcotics"
"Alaska",2012,74,11.7,0,"All Opioids"
"Alaska",2013,24,4.4,0,"Heroin"
"Alaska",2013,38,6.9,0,"Other opioids"
"Alaska",2013,NA,NA,NA,"Methadone"
"Alaska",2013,12,NA,0,"Other synthetic narcotics"
"Alaska",2013,74,11.3,0,"All Opioids"
"Alaska",2014,25,4.5,0,"Heroin"
"Alaska",2014,43,7.8,0,"Other opioids"
"Alaska",2014,12,NA,0,"Methadone"
"Alaska",2014,14,NA,0,"Other synthetic narcotics"
"Alaska",2014,94,12.3,0,"All Opioids"
"Alaska",2015,39,7.1,0,"Heroin"
"Alaska",2015,53,9.6,0,"Other opioids"
"Alaska",2015,10,NA,0,"Methadone"
"Alaska",2015,13,NA,0,"Other synthetic narcotics"
"Alaska",2015,115,16.7,0,"All Opioids"
"Alabama",2000,NA,NA,NA,"Heroin"
"Alabama",2000,26,0.8,0,"Other opioids"
"Alabama",2000,12,NA,0,"Methadone"
"Alabama",2000,13,NA,0,"Other synthetic narcotics"
"Alabama",2000,51,0.8,0,"All Opioids"
"Alabama",2001,NA,NA,NA,"Heroin"
"Alabama",2001,25,0.7,0,"Other opioids"
"Alabama",2001,30,0.9,0,"Methadone"
"Alabama",2001,NA,NA,NA,"Other synthetic narcotics"
"Alabama",2001,55,1.6,0,"All Opioids"
"Alabama",2002,NA,NA,NA,"Heroin"
"Alabama",2002,30,0.9,0,"Other opioids"
"Alabama",2002,36,1.1,0,"Methadone"
"Alabama",2002,NA,NA,NA,"Other synthetic narcotics"
"Alabama",2002,66,2,0,"All Opioids"
"Alabama",2003,NA,NA,NA,"Heroin"
"Alabama",2003,23,0.7,0,"Other opioids"
"Alabama",2003,27,0.8,0,"Methadone"
"Alabama",2003,NA,NA,NA,"Other synthetic narcotics"
"Alabama",2003,50,1.5,0,"All Opioids"
"Alabama",2004,NA,NA,NA,"Heroin"
"Alabama",2004,37,1.1,0,"Other opioids"
"Alabama",2004,50,1.5,0,"Methadone"
"Alabama",2004,13,NA,0,"Other synthetic narcotics"
"Alabama",2004,100,2.6,0,"All Opioids"
"Alabama",2005,NA,NA,NA,"Heroin"
"Alabama",2005,24,0.7,0,"Other opioids"
"Alabama",2005,49,1.4,0,"Methadone"
"Alabama",2005,12,NA,0,"Other synthetic narcotics"
"Alabama",2005,85,2.1,0,"All Opioids"
"Alabama",2006,NA,NA,NA,"Heroin"
"Alabama",2006,52,1.5,0,"Other opioids"
"Alabama",2006,66,1.9,0,"Methadone"
"Alabama",2006,25,0.7,0,"Other synthetic narcotics"
"Alabama",2006,143,4.1,0,"All Opioids"
"Alabama",2007,NA,NA,NA,"Heroin"
"Alabama",2007,66,1.9,0,"Other opioids"
"Alabama",2007,88,2.5,0,"Methadone"
"Alabama",2007,20,0.6,0,"Other synthetic narcotics"
"Alabama",2007,174,5,0,"All Opioids"
"Alabama",2008,NA,NA,NA,"Heroin"
"Alabama",2008,78,2.2,0,"Other opioids"
"Alabama",2008,106,3,0,"Methadone"
"Alabama",2008,18,NA,0,"Other synthetic narcotics"
"Alabama",2008,202,5.2,0,"All Opioids"
"Alabama",2009,12,NA,0,"Heroin"
"Alabama",2009,94,2.6,0,"Other opioids"
"Alabama",2009,89,2.5,0,"Methadone"
"Alabama",2009,30,0.8,0,"Other synthetic narcotics"
"Alabama",2009,225,5.9,0,"All Opioids"
"Alabama",2010,NA,NA,NA,"Heroin"
"Alabama",2010,82,2.2,0,"Other opioids"
"Alabama",2010,78,2.1,0,"Methadone"
"Alabama",2010,37,1,0,"Other synthetic narcotics"
"Alabama",2010,197,5.3,0,"All Opioids"
"Alabama",2011,14,NA,0,"Heroin"
"Alabama",2011,94,2.6,0,"Other opioids"
"Alabama",2011,64,1.7,0,"Methadone"
"Alabama",2011,20,0.5,0,"Other synthetic narcotics"
"Alabama",2011,192,4.8,0,"All Opioids"
"Alabama",2012,35,0.9,0,"Heroin"
"Alabama",2012,70,1.9,0,"Other opioids"
"Alabama",2012,56,1.5,0,"Methadone"
"Alabama",2012,17,NA,0,"Other synthetic narcotics"
"Alabama",2012,178,4.3,0,"All Opioids"
"Alabama",2013,42,1.1,0,"Heroin"
"Alabama",2013,71,1.9,0,"Other opioids"
"Alabama",2013,43,1.2,0,"Methadone"
"Alabama",2013,31,0.8,0,"Other synthetic narcotics"
"Alabama",2013,187,5,0,"All Opioids"
"Alabama",2014,125,3.3,0,"Heroin"
"Alabama",2014,95,2.5,0,"Other opioids"
"Alabama",2014,45,1.2,0,"Methadone"
"Alabama",2014,50,1.3,0,"Other synthetic narcotics"
"Alabama",2014,315,8.3,0,"All Opioids"
"Alabama",2015,111,3,0,"Heroin"
"Alabama",2015,90,2.4,0,"Other opioids"
"Alabama",2015,41,1.1,0,"Methadone"
"Alabama",2015,73,1.9,0,"Other synthetic narcotics"
"Alabama",2015,315,8.4,0,"All Opioids"
